========================================
RISC-V RVWMO Memory Model Test
========================================
Test: Store_Buffering
Iterations: 100
========================================


=== Memory Trace (RVWMO Model - Sorted by Timestamp) ===
timestamp,seq_id,core_id,type,address,value,po_index
TRACE:4387855385694713,116,0,READ,0x7cd90,1,116
TRACE:4387855385731793,114,1,WRITE,0x7cd90,1,114
TRACE:4387855385731973,115,1,FENCE,0x0,0,115
TRACE:4387855385732108,116,1,READ,0x7cdd0,1,116
TRACE:4387855385781878,117,0,WRITE,0x7cdd0,1,117
TRACE:4387855385782283,118,0,FENCE,0x0,0,118
TRACE:4387855385782418,119,0,READ,0x7cd90,1,119
TRACE:4387855385806560,117,1,WRITE,0x7cd90,1,117
TRACE:4387855385806718,118,1,FENCE,0x0,0,118
TRACE:4387855385806853,119,1,READ,0x7cdd0,1,119
TRACE:4387855385867378,120,0,WRITE,0x7cdd0,1,120
TRACE:4387855385867783,121,0,FENCE,0x0,0,121
TRACE:4387855385867918,122,0,READ,0x7cd90,1,122
TRACE:4387855385894288,120,1,WRITE,0x7cd90,1,120
TRACE:4387855385894468,121,1,FENCE,0x0,0,121
TRACE:4387855385894603,122,1,READ,0x7cdd0,1,122
TRACE:4387855385976098,123,0,WRITE,0x7cdd0,1,123
TRACE:4387855385976503,124,0,FENCE,0x0,0,124
TRACE:4387855385976638,125,0,READ,0x7cd90,1,125
TRACE:4387855385995808,123,1,WRITE,0x7cd90,1,123
TRACE:4387855385995988,124,1,FENCE,0x0,0,124
TRACE:4387855385996123,125,1,READ,0x7cdd0,1,125
TRACE:4387855386231698,126,0,WRITE,0x7cdd0,1,126
TRACE:4387855386232080,127,0,FENCE,0x0,0,127
TRACE:4387855386232238,128,0,READ,0x7cd90,1,128
TRACE:4387855386262478,126,1,WRITE,0x7cd90,1,126
TRACE:4387855386262635,127,1,FENCE,0x0,0,127
TRACE:4387855386262793,128,1,READ,0x7cdd0,1,128
TRACE:4387855386308355,129,0,WRITE,0x7cdd0,1,129
TRACE:4387855386308738,130,0,FENCE,0x0,0,130
TRACE:4387855386308895,131,0,READ,0x7cd90,1,131
TRACE:4387855386333308,129,1,WRITE,0x7cd90,1,129
TRACE:4387855386333465,130,1,FENCE,0x0,0,130
TRACE:4387855386333623,131,1,READ,0x7cdd0,1,131
TRACE:4387855386383055,132,0,WRITE,0x7cdd0,1,132
TRACE:4387855386383505,133,0,FENCE,0x0,0,133
TRACE:4387855386383663,134,0,READ,0x7cd90,1,134
TRACE:4387855386406590,132,1,WRITE,0x7cd90,1,132
TRACE:4387855386406770,133,1,FENCE,0x0,0,133
TRACE:4387855386406928,134,1,READ,0x7cdd0,1,134
TRACE:4387855386446415,135,0,WRITE,0x7cdd0,1,135
TRACE:4387855386446798,136,0,FENCE,0x0,0,136
TRACE:4387855386446955,137,0,READ,0x7cd90,1,137
TRACE:4387855386464528,135,1,WRITE,0x7cd90,1,135
TRACE:4387855386464708,136,1,FENCE,0x0,0,136
TRACE:4387855386464843,137,1,READ,0x7cdd0,1,137
TRACE:4387855386520058,138,0,WRITE,0x7cdd0,1,138
TRACE:4387855386520463,139,0,FENCE,0x0,0,139
TRACE:4387855386520620,140,0,READ,0x7cd90,1,140
TRACE:4387855386549330,138,1,WRITE,0x7cd90,1,138
TRACE:4387855386549510,139,1,FENCE,0x0,0,139
TRACE:4387855386549668,140,1,READ,0x7cdd0,1,140
TRACE:4387855386603218,141,0,WRITE,0x7cdd0,1,141
TRACE:4387855386603645,142,0,FENCE,0x0,0,142
TRACE:4387855386603780,143,0,READ,0x7cd90,1,143
TRACE:4387855386628080,141,1,WRITE,0x7cd90,1,141
TRACE:4387855386628305,142,1,FENCE,0x0,0,142
TRACE:4387855386628440,143,1,READ,0x7cdd0,1,143
TRACE:4387855386669930,144,0,WRITE,0x7cdd0,1,144
TRACE:4387855386670313,145,0,FENCE,0x0,0,145
TRACE:4387855386670448,146,0,READ,0x7cd90,1,146
TRACE:4387855386707910,144,1,WRITE,0x7cd90,1,144
TRACE:4387855386708090,145,1,FENCE,0x0,0,145
TRACE:4387855386708225,146,1,READ,0x7cdd0,1,146
TRACE:4387855386759165,147,0,WRITE,0x7cdd0,1,147
TRACE:4387855386759548,148,0,FENCE,0x0,0,148
TRACE:4387855386759705,149,0,READ,0x7cd90,1,149
TRACE:4387855386786053,147,1,WRITE,0x7cd90,1,147
TRACE:4387855386786525,148,1,FENCE,0x0,0,148
TRACE:4387855386786683,149,1,READ,0x7cdd0,1,149
TRACE:4387855386865095,150,0,WRITE,0x7cdd0,1,150
TRACE:4387855386865500,151,0,FENCE,0x0,0,151
TRACE:4387855386865635,152,0,READ,0x7cd90,1,152
TRACE:4387855386884738,150,1,WRITE,0x7cd90,1,150
TRACE:4387855386885143,151,1,FENCE,0x0,0,151
TRACE:4387855386885278,152,1,READ,0x7cdd0,1,152
TRACE:4387855386943080,153,0,WRITE,0x7cdd0,1,153
TRACE:4387855386943485,154,0,FENCE,0x0,0,154
TRACE:4387855386943643,155,0,READ,0x7cd90,1,155
TRACE:4387855386982545,153,1,WRITE,0x7cd90,1,153
TRACE:4387855386982950,154,1,FENCE,0x0,0,154
TRACE:4387855386983153,155,1,READ,0x7cdd0,1,155
TRACE:4387855387035240,156,0,WRITE,0x7cdd0,1,156
TRACE:4387855387035803,157,0,FENCE,0x0,0,157
TRACE:4387855387035938,158,0,READ,0x7cd90,1,158
TRACE:4387855387066943,156,1,WRITE,0x7cd90,1,156
TRACE:4387855387067168,157,1,FENCE,0x0,0,157
TRACE:4387855387067303,158,1,READ,0x7cdd0,1,158
TRACE:4387855387115880,159,0,WRITE,0x7cdd0,1,159
TRACE:4387855387116353,160,0,FENCE,0x0,0,160
TRACE:4387855387116488,161,0,READ,0x7cd90,1,161
TRACE:4387855387145940,159,1,WRITE,0x7cd90,1,159
TRACE:4387855387146120,160,1,FENCE,0x0,0,160
TRACE:4387855387146255,161,1,READ,0x7cdd0,1,161
TRACE:4387855387200413,162,0,WRITE,0x7cdd0,1,162
TRACE:4387855387203248,163,0,FENCE,0x0,0,163
TRACE:4387855387203450,164,0,READ,0x7cd90,1,164
TRACE:4387855387241880,162,1,WRITE,0x7cd90,1,162
TRACE:4387855387242285,163,1,FENCE,0x0,0,163
TRACE:4387855387242420,164,1,READ,0x7cdd0,1,164
TRACE:4387855387363110,165,0,WRITE,0x7cdd0,1,165
TRACE:4387855387363538,166,0,FENCE,0x0,0,166
TRACE:4387855387363673,167,0,READ,0x7cd90,1,167
TRACE:4387855387400483,165,1,WRITE,0x7cd90,1,165
TRACE:4387855387400910,166,1,FENCE,0x0,0,166
TRACE:4387855387401045,167,1,READ,0x7cdd0,1,167
TRACE:4387855387452255,168,0,WRITE,0x7cdd0,1,168
TRACE:4387855387452683,169,0,FENCE,0x0,0,169
TRACE:4387855387452818,170,0,READ,0x7cd90,1,170
TRACE:4387855387485330,168,1,WRITE,0x7cd90,1,168
TRACE:4387855387485735,169,1,FENCE,0x0,0,169
TRACE:4387855387485870,170,1,READ,0x7cdd0,1,170
TRACE:4387855387541850,171,0,WRITE,0x7cdd0,1,171
TRACE:4387855387542255,172,0,FENCE,0x0,0,172
TRACE:4387855387542413,173,0,READ,0x7cd90,1,173
TRACE:4387855387568400,171,1,WRITE,0x7cd90,1,171
TRACE:4387855387568625,172,1,FENCE,0x0,0,172
TRACE:4387855387568760,173,1,READ,0x7cdd0,1,173
TRACE:4387855387637880,174,0,WRITE,0x7cdd0,1,174
TRACE:4387855387640490,175,0,FENCE,0x0,0,175
TRACE:4387855387641458,176,0,READ,0x7cd90,1,176
TRACE:4387855387663013,174,1,WRITE,0x7cd90,1,174
TRACE:4387855387663305,175,1,FENCE,0x0,0,175
TRACE:4387855387663440,176,1,READ,0x7cdd0,1,176
TRACE:4387855387733145,177,0,WRITE,0x7cdd0,1,177
TRACE:4387855387733438,178,0,FENCE,0x0,0,178
TRACE:4387855387733843,179,0,READ,0x7cd90,1,179
TRACE:4387855387755285,177,1,WRITE,0x7cd90,1,177
TRACE:4387855387755465,178,1,FENCE,0x0,0,178
